id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,allocation pressure,67,63,13,51,313,ship,baseline,monotonic-signal
g002,dirty state,99,40,11,44,366,ship,edge,drag-penalty
g003,guard slack,75,66,12,93,390,ship,recovery,confidence-floor
g004,layout drift,66,12,14,31,183,ship,negative,lane-boundary
g005,allocation pressure,65,22,16,91,250,ship,baseline,monotonic-signal
g006,dirty state,68,65,19,82,321,ship,edge,drag-penalty
g007,guard slack,117,19,43,39,213,ship,recovery,confidence-floor
g008,layout drift,57,33,14,22,189,ship,negative,lane-boundary
g009,allocation pressure,31,8,43,61,-45,hold,baseline,monotonic-signal
g010,dirty state,65,68,38,85,226,ship,edge,drag-penalty
g011,guard slack,86,30,16,59,297,ship,recovery,confidence-floor
g012,layout drift,100,49,7,93,456,ship,negative,lane-boundary
g013,allocation pressure,110,61,37,72,339,ship,baseline,monotonic-signal
g014,dirty state,75,34,41,66,154,watch,edge,drag-penalty
g015,guard slack,105,23,45,24,160,watch,recovery,confidence-floor
g016,layout drift,35,20,6,51,166,watch,negative,lane-boundary
g017,allocation pressure,92,56,9,69,412,ship,baseline,monotonic-signal
g018,dirty state,36,77,12,39,241,ship,edge,drag-penalty
g019,guard slack,99,55,15,72,404,ship,recovery,confidence-floor
g020,layout drift,46,11,39,50,15,hold,negative,lane-boundary
g021,allocation pressure,67,27,11,43,243,ship,baseline,monotonic-signal
g022,dirty state,37,37,19,92,182,ship,edge,drag-penalty
g023,guard slack,114,10,4,30,372,ship,recovery,confidence-floor
g024,layout drift,68,34,40,90,162,watch,negative,lane-boundary
g025,allocation pressure,48,27,38,81,89,hold,baseline,monotonic-signal
g026,dirty state,86,47,39,38,195,ship,edge,drag-penalty
g027,guard slack,64,25,41,21,58,hold,recovery,confidence-floor
g028,layout drift,57,16,43,60,48,hold,negative,lane-boundary
g029,allocation pressure,101,49,4,84,465,ship,baseline,monotonic-signal
g030,dirty state,38,68,28,58,168,watch,edge,drag-penalty
g031,guard slack,54,45,41,92,139,watch,recovery,confidence-floor
g032,layout drift,108,71,28,71,397,ship,negative,lane-boundary
g033,allocation pressure,52,17,23,65,140,watch,baseline,monotonic-signal
g034,dirty state,116,27,43,23,210,ship,edge,drag-penalty
g035,guard slack,107,70,34,50,341,ship,recovery,confidence-floor
g036,layout drift,106,24,22,68,324,ship,negative,lane-boundary
g037,allocation pressure,109,38,26,38,311,ship,baseline,monotonic-signal
g038,dirty state,70,13,30,71,157,watch,edge,drag-penalty
g039,guard slack,98,73,33,49,324,ship,recovery,confidence-floor
g040,layout drift,72,35,36,42,148,watch,negative,lane-boundary
g041,allocation pressure,106,54,39,91,322,ship,baseline,monotonic-signal
g042,dirty state,39,66,42,29,68,hold,edge,drag-penalty
g043,guard slack,53,39,24,89,206,ship,recovery,confidence-floor
g044,layout drift,63,28,38,80,135,watch,negative,lane-boundary
g045,allocation pressure,116,25,4,37,415,ship,baseline,monotonic-signal
g046,dirty state,58,61,31,20,161,watch,edge,drag-penalty
g047,guard slack,76,12,25,59,186,ship,recovery,confidence-floor
g048,layout drift,45,60,23,83,223,ship,negative,lane-boundary
g049,allocation pressure,77,16,24,57,200,ship,baseline,monotonic-signal
g050,dirty state,52,32,26,91,181,ship,edge,drag-penalty
g051,guard slack,87,42,28,70,275,ship,recovery,confidence-floor
g052,layout drift,108,15,31,64,263,ship,negative,lane-boundary
g053,allocation pressure,78,39,13,22,269,ship,baseline,monotonic-signal
g054,dirty state,67,32,26,49,184,ship,edge,drag-penalty
g055,guard slack,109,52,13,67,433,ship,recovery,confidence-floor
g056,layout drift,89,30,8,37,324,ship,negative,lane-boundary
g057,allocation pressure,39,21,28,70,89,hold,baseline,monotonic-signal
g058,dirty state,105,54,19,48,376,ship,edge,drag-penalty
g059,guard slack,98,73,7,41,446,ship,recovery,confidence-floor
g060,layout drift,54,50,11,90,297,ship,negative,lane-boundary
g061,allocation pressure,79,76,15,28,342,ship,baseline,monotonic-signal
g062,dirty state,95,22,18,88,327,ship,edge,drag-penalty
g063,guard slack,61,32,21,79,221,ship,recovery,confidence-floor
g064,layout drift,93,75,24,36,345,ship,negative,lane-boundary
g065,allocation pressure,69,29,27,105,235,ship,baseline,monotonic-signal
g066,dirty state,60,43,9,58,279,ship,edge,drag-penalty
g067,guard slack,59,18,23,82,180,watch,recovery,confidence-floor
g068,layout drift,62,8,31,56,103,watch,negative,lane-boundary
g069,allocation pressure,111,40,16,90,423,ship,baseline,monotonic-signal
g070,dirty state,51,59,10,69,290,ship,edge,drag-penalty
g071,guard slack,113,71,8,63,504,ship,recovery,confidence-floor
g072,layout drift,59,44,9,21,241,ship,negative,lane-boundary
g073,allocation pressure,80,33,11,48,299,ship,baseline,monotonic-signal
g074,dirty state,94,30,13,66,343,ship,edge,drag-penalty
g075,guard slack,104,66,16,36,400,ship,recovery,confidence-floor
g076,layout drift,69,17,40,69,110,watch,negative,lane-boundary
g077,allocation pressure,99,65,11,47,419,ship,baseline,monotonic-signal
g078,dirty state,117,21,40,40,233,ship,edge,drag-penalty
g079,guard slack,86,37,35,89,246,ship,recovery,confidence-floor
g080,layout drift,30,47,13,27,146,watch,negative,lane-boundary
g081,allocation pressure,93,20,4,87,386,ship,baseline,monotonic-signal
g082,dirty state,40,44,34,78,116,watch,edge,drag-penalty
g083,guard slack,61,37,38,35,102,watch,recovery,confidence-floor
g084,layout drift,31,57,42,104,101,watch,negative,lane-boundary
g085,allocation pressure,108,35,45,57,226,ship,baseline,monotonic-signal
g086,dirty state,62,26,6,81,289,ship,edge,drag-penalty
g087,guard slack,42,59,9,55,254,ship,recovery,confidence-floor
g088,layout drift,80,8,12,89,285,ship,negative,lane-boundary
g089,allocation pressure,58,55,36,68,172,watch,baseline,monotonic-signal
g090,dirty state,51,11,8,62,197,ship,edge,drag-penalty
g091,guard slack,95,27,16,20,279,ship,recovery,confidence-floor
g092,layout drift,32,37,43,47,2,hold,negative,lane-boundary
g093,allocation pressure,48,10,37,65,44,hold,baseline,monotonic-signal
g094,dirty state,102,34,35,35,234,ship,edge,drag-penalty
g095,guard slack,46,48,36,68,122,watch,recovery,confidence-floor
g096,layout drift,110,23,38,46,232,ship,negative,lane-boundary
